id_cliente,age,job,marital,education,default,housing,loan
615,38,admin.,married,university.degree,no,yes,no
616,41,technician,married,basic.6y,no,yes,no
617,39,services,married,high.school,unknown,no,no
618,52,blue-collar,married,basic.4y,no,no,no
619,37,technician,married,professional.course,no,yes,no
620,41,admin.,married,basic.9y,no,yes,no
621,46,admin.,divorced,university.degree,no,yes,yes
622,47,technician,married,professional.course,no,no,no
623,35,technician,married,professional.course,no,no,no
624,38,services,married,high.school,unknown,no,no
625,30,blue-collar,single,unknown,no,yes,yes
626,46,blue-collar,married,basic.9y,no,yes,no
627,30,technician,married,professional.course,no,no,no
628,35,services,single,basic.4y,no,no,no
629,58,admin.,married,unknown,unknown,yes,no
630,40,technician,married,professional.course,no,no,no
631,34,technician,married,university.degree,no,no,no
632,30,admin.,single,university.degree,no,no,no
633,38,services,married,basic.6y,no,no,no
634,55,management,single,basic.4y,no,no,no
635,55,management,married,university.degree,unknown,yes,no
636,45,technician,single,professional.course,no,yes,no
637,36,admin.,married,university.degree,no,yes,yes
638,32,admin.,single,university.degree,no,no,no
639,35,technician,married,unknown,unknown,yes,no
640,55,management,divorced,university.degree,no,yes,no
641,49,housemaid,married,basic.4y,unknown,unknown,unknown
642,29,admin.,married,high.school,no,yes,no
643,34,blue-collar,married,basic.4y,no,yes,no
644,54,retired,married,high.school,unknown,yes,no
645,36,technician,single,professional.course,no,no,no
646,30,management,single,university.degree,no,yes,no
647,33,housemaid,divorced,university.degree,no,no,no
648,37,blue-collar,married,high.school,no,no,no
649,36,technician,married,basic.9y,unknown,yes,no
650,33,blue-collar,married,high.school,no,no,no
651,32,housemaid,married,high.school,no,yes,no
652,32,housemaid,married,high.school,no,no,no
653,50,blue-collar,married,basic.4y,unknown,yes,no
654,39,blue-collar,married,basic.9y,no,no,yes
655,51,blue-collar,divorced,unknown,unknown,yes,yes
656,33,services,married,high.school,no,no,no
657,33,services,married,basic.4y,no,no,no
658,56,management,married,university.degree,unknown,no,yes
659,39,management,divorced,university.degree,unknown,yes,no
660,33,self-employed,single,university.degree,no,no,no
661,59,retired,divorced,basic.4y,unknown,no,no
662,42,admin.,single,unknown,no,yes,no
663,43,services,married,high.school,no,no,yes
664,35,admin.,married,university.degree,no,unknown,unknown
665,46,blue-collar,married,basic.6y,unknown,yes,no
666,27,technician,married,basic.9y,no,no,yes
667,47,admin.,divorced,university.degree,no,yes,no
668,31,admin.,single,university.degree,no,no,no
669,32,blue-collar,married,basic.9y,no,yes,no
670,54,admin.,married,high.school,no,no,no
671,56,management,married,university.degree,unknown,no,no
672,48,services,single,high.school,unknown,yes,no
673,44,admin.,married,high.school,no,yes,no
674,46,admin.,married,high.school,no,no,yes
675,45,services,married,high.school,no,yes,no
676,43,admin.,married,professional.course,no,no,yes
677,40,admin.,single,high.school,unknown,no,no
678,56,management,married,university.degree,no,yes,no
679,47,entrepreneur,married,professional.course,no,no,no
680,39,management,divorced,university.degree,unknown,yes,no
681,48,technician,married,basic.4y,unknown,no,no
682,45,housemaid,married,professional.course,unknown,yes,no
683,36,self-employed,married,university.degree,no,no,no
684,49,management,married,professional.course,unknown,yes,no
685,46,services,married,high.school,no,no,no
686,38,blue-collar,married,basic.9y,no,yes,no
687,50,housemaid,married,basic.4y,unknown,yes,no
688,27,admin.,single,high.school,no,yes,no
689,40,technician,married,professional.course,unknown,yes,no
690,46,management,married,university.degree,no,yes,no
691,40,admin.,divorced,university.degree,no,yes,no
692,33,management,single,university.degree,no,no,no
693,54,retired,married,high.school,no,yes,no
694,52,blue-collar,married,basic.4y,unknown,yes,no
695,53,admin.,married,university.degree,unknown,yes,no
696,49,services,married,high.school,unknown,no,no
697,42,blue-collar,married,basic.4y,unknown,no,no
698,49,housemaid,married,basic.4y,no,no,no
699,40,entrepreneur,married,basic.9y,no,no,no
700,59,admin.,married,university.degree,unknown,no,no
701,51,self-employed,married,basic.9y,no,yes,no
702,57,housemaid,married,basic.6y,unknown,yes,no
703,38,self-employed,divorced,basic.9y,no,yes,no
704,52,self-employed,married,university.degree,no,no,no
705,26,unemployed,single,basic.9y,no,yes,no
706,35,admin.,married,university.degree,no,yes,yes
707,51,admin.,married,university.degree,no,no,no
708,43,blue-collar,married,basic.4y,unknown,yes,yes
709,42,admin.,married,high.school,unknown,yes,no
710,60,retired,divorced,university.degree,unknown,yes,no
711,36,blue-collar,married,basic.9y,no,yes,no
712,57,management,married,university.degree,unknown,no,no
713,35,student,single,university.degree,unknown,no,no
714,30,admin.,married,university.degree,no,no,no
715,43,services,married,high.school,no,no,no
716,40,technician,married,basic.9y,no,no,no
717,45,technician,married,university.degree,no,no,no
718,56,retired,married,high.school,no,no,no
719,46,services,married,basic.6y,no,no,no
720,41,blue-collar,married,basic.4y,no,yes,no
721,42,admin.,married,university.degree,no,yes,no
722,56,blue-collar,married,basic.4y,no,no,no
723,43,entrepreneur,married,basic.4y,no,yes,no
724,34,blue-collar,married,basic.4y,no,no,no
725,38,services,married,high.school,no,yes,no
726,40,technician,married,basic.9y,no,no,no
727,38,admin.,married,high.school,no,no,no
728,48,entrepreneur,married,university.degree,no,yes,no
729,27,blue-collar,married,basic.9y,unknown,yes,no
730,24,technician,single,professional.course,no,no,no
731,47,admin.,single,unknown,unknown,yes,yes
732,48,blue-collar,married,professional.course,unknown,no,no
733,31,admin.,single,high.school,no,yes,yes
734,39,self-employed,single,basic.4y,unknown,yes,no
735,41,technician,single,university.degree,unknown,no,no
736,49,blue-collar,married,basic.4y,unknown,yes,no
737,56,retired,married,basic.4y,no,no,no
738,49,admin.,married,high.school,no,no,no
739,47,unemployed,divorced,university.degree,no,no,no
740,44,blue-collar,married,unknown,unknown,yes,no
741,48,admin.,divorced,high.school,no,no,no
742,55,housemaid,married,basic.4y,no,yes,yes
743,59,management,married,basic.4y,unknown,yes,no
744,44,technician,single,professional.course,no,yes,yes
745,46,blue-collar,married,basic.9y,no,no,yes
746,39,blue-collar,divorced,basic.6y,unknown,yes,no
747,38,unemployed,married,basic.4y,unknown,yes,yes
748,36,services,married,high.school,no,yes,no
749,29,admin.,single,university.degree,no,no,no
750,31,technician,single,professional.course,no,yes,no
751,30,services,divorced,basic.9y,no,no,yes
752,36,blue-collar,married,basic.4y,no,yes,no
753,60,blue-collar,married,professional.course,no,no,no
754,36,admin.,married,university.degree,no,yes,no
755,32,services,married,high.school,no,no,no
756,39,blue-collar,married,basic.9y,unknown,yes,no
757,30,services,married,university.degree,no,yes,no
758,39,blue-collar,married,basic.4y,unknown,no,no
759,37,blue-collar,married,basic.9y,unknown,yes,no
760,39,blue-collar,married,professional.course,unknown,yes,no
761,46,blue-collar,married,basic.4y,no,no,no
762,43,unemployed,married,basic.4y,no,no,no
763,37,services,married,high.school,no,yes,no
764,30,technician,married,university.degree,unknown,no,no
765,38,technician,married,professional.course,no,no,no
766,31,technician,married,university.degree,no,yes,no
767,44,admin.,married,university.degree,no,no,no
768,44,self-employed,married,university.degree,unknown,no,no
769,38,technician,married,unknown,unknown,unknown,unknown
770,30,student,single,high.school,unknown,no,no
771,37,blue-collar,married,basic.4y,unknown,unknown,unknown
772,54,housemaid,divorced,unknown,no,yes,no
773,41,management,married,unknown,unknown,yes,no
774,43,technician,married,professional.course,no,no,no
775,38,housemaid,married,basic.9y,no,no,no
776,41,blue-collar,married,basic.4y,no,yes,no
777,38,blue-collar,single,unknown,unknown,no,yes
778,33,blue-collar,married,basic.9y,no,unknown,unknown
779,32,admin.,married,high.school,no,yes,no
780,30,services,married,high.school,unknown,no,no
781,43,technician,married,basic.6y,no,yes,no
782,30,services,married,high.school,unknown,yes,no
783,36,technician,divorced,professional.course,no,no,no
784,38,blue-collar,married,basic.6y,no,unknown,unknown
785,35,blue-collar,single,basic.6y,no,yes,no
786,50,self-employed,married,university.degree,no,no,no
787,38,blue-collar,married,basic.9y,no,yes,no
788,58,admin.,married,basic.4y,unknown,no,yes
789,50,technician,married,professional.course,no,yes,no
790,33,blue-collar,single,basic.9y,unknown,no,no
791,33,blue-collar,single,basic.9y,unknown,unknown,unknown
792,44,management,single,university.degree,unknown,yes,yes
793,31,management,married,high.school,no,no,no
794,40,entrepreneur,married,basic.9y,no,no,no
795,28,unknown,single,basic.9y,unknown,no,no
796,36,services,single,unknown,no,yes,no
797,44,blue-collar,single,high.school,no,no,no
798,38,blue-collar,divorced,unknown,no,yes,no
799,33,blue-collar,married,basic.9y,no,unknown,unknown
800,39,blue-collar,divorced,basic.6y,unknown,yes,yes
801,47,blue-collar,single,basic.4y,unknown,yes,no
802,47,services,divorced,high.school,no,no,no
803,35,entrepreneur,single,professional.course,no,no,no
804,42,admin.,divorced,university.degree,no,no,no
805,36,admin.,married,high.school,no,no,no
806,35,technician,married,basic.6y,no,no,no
807,36,services,single,unknown,no,yes,no
808,56,entrepreneur,married,university.degree,unknown,yes,no
809,26,admin.,single,high.school,no,no,no
810,31,admin.,single,university.degree,no,yes,yes
811,57,self-employed,single,high.school,unknown,no,no
812,39,services,married,high.school,no,no,no
813,43,blue-collar,married,high.school,no,yes,no
814,50,admin.,married,university.degree,no,no,no
815,52,blue-collar,single,high.school,unknown,unknown,unknown
816,39,blue-collar,divorced,basic.9y,no,no,no
817,44,technician,single,unknown,unknown,yes,no
818,36,housemaid,married,basic.4y,no,yes,no
819,54,management,married,high.school,unknown,yes,no
820,27,admin.,single,basic.9y,no,yes,no
821,31,admin.,single,university.degree,no,no,no
822,31,admin.,married,university.degree,unknown,no,no
823,28,blue-collar,married,basic.6y,no,no,no
824,31,management,single,university.degree,no,yes,no
825,30,management,divorced,high.school,no,no,yes
826,52,technician,married,professional.course,no,yes,no
827,37,technician,divorced,professional.course,no,no,no
828,30,services,married,university.degree,no,yes,no
829,45,blue-collar,married,basic.9y,unknown,yes,yes
830,54,technician,married,university.degree,no,yes,no
831,49,entrepreneur,married,basic.9y,no,yes,no
832,44,admin.,married,high.school,no,no,no
833,28,student,single,basic.9y,unknown,yes,yes
834,53,technician,married,high.school,no,yes,no
835,45,blue-collar,married,basic.9y,unknown,yes,no
836,45,blue-collar,married,basic.9y,unknown,no,no
837,51,admin.,married,high.school,unknown,yes,no
838,41,blue-collar,married,basic.9y,unknown,yes,no
839,43,technician,married,professional.course,no,yes,no
840,31,admin.,single,university.degree,no,yes,no
841,39,admin.,single,unknown,no,yes,no
842,38,technician,married,professional.course,no,no,no
843,50,entrepreneur,married,basic.9y,no,yes,yes
844,53,admin.,single,university.degree,unknown,yes,no
845,44,admin.,divorced,high.school,unknown,yes,no
846,53,blue-collar,married,basic.9y,unknown,yes,yes
847,24,services,single,high.school,no,no,no
848,34,admin.,single,high.school,no,yes,no
849,40,technician,married,professional.course,no,yes,no
850,57,management,divorced,university.degree,no,yes,no
851,43,blue-collar,married,basic.4y,unknown,yes,no
852,31,blue-collar,married,basic.6y,unknown,no,no
853,31,services,married,basic.6y,no,yes,no
854,31,blue-collar,married,basic.6y,unknown,yes,no
855,45,housemaid,married,basic.4y,unknown,yes,no
856,38,admin.,married,university.degree,no,no,no
857,41,entrepreneur,married,university.degree,no,yes,no
858,47,blue-collar,married,professional.course,unknown,yes,no
859,42,blue-collar,married,basic.6y,no,no,no
860,35,blue-collar,single,unknown,no,yes,no
861,40,management,married,university.degree,no,yes,no
862,42,blue-collar,married,basic.6y,no,no,no
863,34,technician,married,professional.course,unknown,yes,no
864,48,admin.,single,university.degree,no,yes,no
865,35,blue-collar,married,unknown,no,yes,yes
866,33,blue-collar,married,high.school,no,yes,no
867,37,technician,married,professional.course,no,yes,no
868,43,technician,married,professional.course,no,yes,no
869,42,admin.,single,unknown,unknown,no,no
870,46,admin.,divorced,university.degree,no,yes,no
871,37,blue-collar,single,basic.9y,unknown,yes,no
872,40,blue-collar,married,high.school,no,yes,no
873,40,blue-collar,married,high.school,no,yes,no
874,59,entrepreneur,divorced,high.school,unknown,yes,no
875,43,technician,single,university.degree,no,no,no
876,44,blue-collar,married,basic.6y,no,yes,yes
877,44,blue-collar,married,basic.4y,no,yes,no
878,41,admin.,married,university.degree,no,yes,no
879,28,unknown,single,basic.9y,unknown,yes,no
880,48,services,married,high.school,unknown,yes,no
881,31,admin.,single,high.school,no,yes,no
882,27,blue-collar,married,basic.9y,no,yes,no
883,43,technician,single,university.degree,no,yes,no
884,47,retired,married,basic.4y,unknown,yes,no
885,40,blue-collar,divorced,unknown,no,yes,no
886,43,unknown,married,high.school,unknown,no,no
887,29,technician,married,professional.course,no,yes,no
888,54,admin.,married,university.degree,no,no,no
889,36,technician,married,professional.course,no,no,no
890,30,admin.,single,university.degree,no,no,no
891,38,services,single,unknown,unknown,yes,no
892,39,blue-collar,married,basic.6y,no,no,no
893,33,blue-collar,married,basic.9y,no,no,no
894,39,retired,single,high.school,no,yes,no
895,38,technician,single,professional.course,no,no,no
896,44,admin.,married,high.school,no,yes,no
897,33,blue-collar,married,basic.9y,no,yes,no
898,37,blue-collar,married,basic.6y,no,no,no
899,32,management,married,basic.6y,no,no,no
900,46,technician,married,professional.course,no,yes,no
901,34,technician,divorced,professional.course,no,yes,no
902,52,technician,married,basic.4y,unknown,no,no
903,46,blue-collar,married,basic.6y,unknown,no,no
904,57,management,divorced,university.degree,no,unknown,unknown
905,52,technician,married,basic.4y,unknown,no,yes
906,32,technician,single,professional.course,no,no,no
907,31,blue-collar,single,basic.9y,no,no,no
908,46,admin.,divorced,basic.9y,unknown,no,no
909,59,services,divorced,high.school,no,no,no
910,38,blue-collar,married,unknown,unknown,no,yes
911,42,blue-collar,divorced,basic.6y,unknown,yes,no
912,40,blue-collar,married,basic.4y,no,no,no
